Id,Pk,Label,Title,Year:int,Minutes:int
tt0109321,tt0109321,Movie,Troublemakers,1994,107
tt0109339,tt0109339,Movie,Brother Minister: The Assassination of Malcolm X,1994,115
tt0109347,tt0109347,Movie,Budulay kotorogo ne zhdut,1994,119
tt0109349,tt0109349,Movie,Bulvarnyy roman,1994,101
tt0109352,tt0109352,Movie,A Business Affair,1994,102
tt0109355,tt0109355,Movie,Bésame mucho,1996,111
tt0109356,tt0109356,Movie,Magic Hunter,1994,106
tt0109358,tt0109358,Movie,C'è Kim Novak al telefono,1994,100
tt0109359,tt0109359,Movie,C'était le 12 du 12 et Chili avait les blues,1994,100
tt0109372,tt0109372,Movie,Canción de cuna,1994,101
tt0109374,tt0109374,Movie,Captives,1994,100
tt0109378,tt0109378,Movie,Cari fottutissimi amici,1994,110
tt0109379,tt0109379,Movie,Carlo & Ester,1994,103
tt0109380,tt0109380,Movie,Carlota Joaquina Princesa do Brazil,1995,100
tt0109382,tt0109382,Movie,Dear Diary,1993,100
tt0109384,tt0109384,Movie,Down to Earth,1994,110
tt0109385,tt0109385,Movie,Houses of Fire,1995,115
tt0109391,tt0109391,Movie,Chaand Kaa Tukdaa,1994,155
tt0109392,tt0109392,Movie,Chacun pour toi,1993,102
tt0109403,tt0109403,Movie,Chasers,1994,102
tt0109412,tt0109412,Movie,Naked Killer,1992,100
tt0109418,tt0109418,Movie,China's First Swordsman,1994,100
tt0109423,tt0109423,Movie,Jeungbal,1994,115
tt0109424,tt0109424,Movie,Chungking Express,1994,102
tt0109430,tt0109430,Movie,Crest of Betrayal,1994,106
tt0109434,tt0109434,Movie,The Circle Game,1994,112
tt0109439,tt0109439,Movie,City Slickers II: The Legend of Curly's Gold,1994,116
tt0109443,tt0109443,Movie,Clean Slate,1994,107
tt0109444,tt0109444,Movie,Clear and Present Danger,1994,141
tt0109446,tt0109446,Movie,The Client,1994,119
tt0109450,tt0109450,Movie,Cobb,1994,128
tt0109454,tt0109454,Movie,Colonel Chabert,1994,110
tt0109456,tt0109456,Movie,Color of Night,1994,121
tt0109461,tt0109461,Movie,Come due coccodrilli,1994,100
tt0109466,tt0109466,Movie,Con gli occhi chiusi,1994,113
tt0109471,tt0109471,Movie,In Between,1994,105
tt0109473,tt0109473,Movie,Consentement mutuel,1994,103
tt0109484,tt0109484,Movie,Corrina Corrina,1994,115
tt0109491,tt0109491,Movie,Country Life,1994,118
tt0109493,tt0109493,Movie,The Cowboy Way,1994,102
tt0109504,tt0109504,Movie,Crooklyn,1994,115
tt0109506,tt0109506,Movie,The Crow,1994,102
tt0109508,tt0109508,Movie,Crumb,1994,119
tt0109511,tt0109511,Movie,Infidelity,1995,108
tt0109514,tt0109514,Movie,Curse of the Starving Class,1994,102
tt0109520,tt0109520,Movie,D2: The Mighty Ducks,1994,106
tt0109526,tt0109526,Movie,Dallas Doll,1994,104
tt0109534,tt0109534,Movie,Dangerous Touch,1994,101
tt0109538,tt0109538,Movie,Dansaren,1994,100
tt0109555,tt0109555,Movie,Darr,1993,178
tt0109560,tt0109560,Movie,Tender Tiger,1994,117
tt0109561,tt0109561,Movie,De Generazione,1994,110
tt0109573,tt0109573,Movie,Deadly Target,1994,100
tt0109579,tt0109579,Movie,Death and the Maiden,1994,103
tt0109582,tt0109582,Movie,Decadence,1994,108
tt0109584,tt0109584,Movie,The Decline of the Century: Testament L.Z.,1994,201
tt0109586,tt0109586,Movie,A Dedicated Life,1994,157
tt0109592,tt0109592,Movie,Cemetery Man,1994,105
tt0109593,tt0109593,Movie,Delta of Venus,1995,102
tt0109606,tt0109606,Movie,Nude with Oranges,1996,110
tt0109612,tt0109612,Movie,El detective y la muerte,1994,108
tt0109614,tt0109614,Movie,Deserter,1992,109
tt0109615,tt0109615,Movie,Dharkan,1995,125
tt0109625,tt0109625,Movie,Díky za kazdé nové ráno,1994,100
tt0109632,tt0109632,Movie,Dirty Money,1994,105
tt0109635,tt0109635,Movie,Disclosure,1994,128
tt0109642,tt0109642,Movie,Dolores Claiborne,1995,132
tt0109646,tt0109646,Movie,Don't Pave Main Street: Carmel's Heritage,1994,113
tt0109653,tt0109653,Movie,Doroga v ray,1993,110
tt0109665,tt0109665,Movie,Dream Lover,1993,103
tt0109674,tt0109674,Movie,Drive-by Shooting,1993,120
tt0109676,tt0109676,Movie,Drop Zone,1994,101
tt0109682,tt0109682,Movie,Du fond du coeur,1994,124
tt0109683,tt0109683,Movie,God of Gamblers Return,1994,126
tt0109685,tt0109685,Movie,A Confucian Confusion,1994,125
tt0109686,tt0109686,Movie,Dumb and Dumber,1994,107
tt0109688,tt0109688,Movie,Ashes of Time,1994,100
tt0109691,tt0109691,Movie,A Borrowed Life,1994,167
tt0109697,tt0109697,Movie,Délits flagrants,1994,109
tt0109698,tt0109698,Movie,Le démon au féminin,1994,125
tt0109707,tt0109707,Movie,Ed Wood,1994,127
tt0109710,tt0109710,Movie,Eena Meena Deeka,1994,133
tt0109716,tt0109716,Movie,El-Bahr Bi-Yedhak Ley,1994,120
tt0109721,tt0109721,Movie,Elles n'oublient jamais,1994,107
tt0109729,tt0109729,Movie,The Endless Summer 2,1994,109
tt0109731,tt0109731,Movie,Torment,1994,102
tt0109732,tt0109732,Movie,English August,1994,118
tt0109733,tt0109733,Movie,Angel Dust,1994,116
tt0109737,tt0109737,Movie,Newland,1994,105
tt0109742,tt0109742,Movie,Erotique,1994,120
tt0109747,tt0109747,Movie,La estrategia del caracol,1993,116
tt0109751,tt0109751,Movie,Under the Domim Tree,1994,102
tt0109758,tt0109758,Movie,Exit to Eden,1994,113
tt0109759,tt0109759,Movie,Exotica,1994,103
tt0109761,tt0109761,Movie,The Surgeon,1994,100
tt0109765,tt0109765,Movie,F.T.W.,1994,100
tt0109767,tt0109767,Movie,Fado Major and Minor,1994,110
tt0109771,tt0109771,Movie,Farinelli,1994,111
tt0109772,tt0109772,Movie,Fast,1995,100
tt0109775,tt0109775,Movie,Fatal Pursuit,1995,103
tt0109784,tt0109784,Movie,A Feast at Midnight,1994,105
tt0109786,tt0109786,Movie,The Final Option,1994,103
tt0109790,tt0109790,Movie,Fei xia a da,1994,120
tt0109798,tt0109798,Movie,Revenge of the Musketeers,1994,125
tt0109800,tt0109800,Movie,Le fils préféré,1994,100
tt0109808,tt0109808,Movie,De Flat,1994,105
tt0109823,tt0109823,Movie,For the Moment,1993,120
tt0109827,tt0109827,Movie,Foreign Bodies,1994,111
tt0109830,tt0109830,Movie,Forrest Gump,1994,142
tt0109831,tt0109831,Movie,Four Weddings and a Funeral,1994,117
tt0109835,tt0109835,Movie,Frank & Jesse,1994,105
tt0109836,tt0109836,Movie,Mary Shelley's Frankenstein,1994,123
tt0109839,tt0109839,Movie,Freedom on My Mind,1994,105
tt0109842,tt0109842,Movie,Fresh,1994,114
tt0109855,tt0109855,Movie,Fun,1994,105
tt0109860,tt0109860,Movie,How Old Is the River?,1994,114
tt0109872,tt0109872,Movie,Fatal Fury: The Motion Picture,1994,100
tt0109890,tt0109890,Movie,The Getaway,1994,115
tt0109891,tt0109891,Movie,Getting Even with Dad,1994,109
tt0109896,tt0109896,Movie,Ji mo fang xin ju le bu,1995,110
tt0109897,tt0109897,Movie,A Gift from Heaven,1994,102
tt0109900,tt0109900,Movie,Giorgino,1994,177
tt0109906,tt0109906,Movie,The Glass Shield,1994,109
tt0109916,tt0109916,Movie,Godzilla vs. SpaceGodzilla,1994,108
tt0109921,tt0109921,Movie,Good Night Irene,1994,110
tt0109922,tt0109922,Movie,Gopi Kishan,1994,161
tt0109929,tt0109929,Movie,Grande petite,1994,105
tt0109936,tt0109936,Movie,Greedy,1994,113
tt0109945,tt0109945,Movie,Henry's Romance,1993,110
tt0109948,tt0109948,Movie,The Square,1995,100
tt0109949,tt0109949,Movie,Guantanamera,1995,105
tt0109954,tt0109954,Movie,Gui tu,1995,106
tt0109958,tt0109958,Movie,He's a Woman She's a Man,1994,107
tt0109963,tt0109963,Movie,Sha dian yu sha ren shi ban,1994,105
tt0109965,tt0109965,Movie,Guyver: Dark Hero,1994,127
tt0109969,tt0109969,Movie,Hail Caesar,1994,100
tt0109972,tt0109972,Movie,Death in Shallow Water,1994,100
tt0109981,tt0109981,Movie,The Spouse,1994,100
tt0109986,tt0109986,Movie,The Hard Truth,1994,100
tt0109991,tt0109991,Movie,The Stairway to the Distant Past,1995,101
tt0109994,tt0109994,Movie,The Quality of Mercy,1994,105
tt0110001,tt0110001,Movie,Healer,1994,106
tt0110006,tt0110006,Movie,Heavyweights,1995,100
tt0110008,tt0110008,Movie,Pom Poko,1994,119
tt0110021,tt0110021,Movie,Hey Stranger,1994,145
tt0110024,tt0110024,Movie,The High Crusade,1994,100
tt0110025,tt0110025,Movie,High School II,1994,220
tt0110029,tt0110029,Movie,La hija del Puma,1994,101
tt0110041,tt0110041,Movie,Life and Death of the Hollywood Kid,1994,114
tt0110045,tt0110045,Movie,Men Always Lie,1995,100
tt0110051,tt0110051,Movie,Blush,1995,115
tt0110053,tt0110053,Movie,Red Rose White Rose,1994,110
tt0110057,tt0110057,Movie,Hoop Dreams,1994,170
tt0110064,tt0110064,Movie,House Party 3,1994,100
tt0110066,tt0110066,Movie,Houseguest,1995,113
tt0110071,tt0110071,Movie,Treasure Hunt,1994,111
tt0110073,tt0110073,Movie,Once Upon a Time in China V,1994,101
tt0110074,tt0110074,Movie,The Hudsucker Proxy,1994,111
tt0110076,tt0110076,Movie,Hum Aapke Hain Koun...!,1994,206
tt0110080,tt0110080,Movie,Burning Paradise,1994,104
tt0110081,tt0110081,Movie,To Live,1994,133
tt0110085,tt0110085,Movie,Fear of Heights,1994,105
tt0110091,tt0110091,Movie,I Like It Like That,1994,104
tt0110093,tt0110093,Movie,I Love Trouble,1994,123
tt0110097,tt0110097,Movie,I'll Do Anything,1994,115
tt0110099,tt0110099,Movie,I.Q.,1994,100
tt0110101,tt0110101,Movie,Ich gelobe,1994,115
tt0110105,tt0110105,Movie,Ikke Pe Ikka,1994,134
tt0110110,tt0110110,Movie,Im Land Bod,1994,100
tt0110115,tt0110115,Movie,Imaginary Crimes,1994,107
tt0110116,tt0110116,Movie,Immortal Beloved,1994,121
tt0110117,tt0110117,Movie,Immortal Combat,1994,109
tt0110136,tt0110136,Movie,Inevitable Grace,1994,103
tt0110137,tt0110137,Movie,The Inkwell,1994,110
tt0110140,tt0110140,Movie,Insaniyat,1994,180
tt0110148,tt0110148,Movie,Interview with the Vampire: The Vampire Chronicles,1994,123
tt0110155,tt0110155,Movie,Al-irhabi,1994,130
tt0110157,tt0110157,Movie,Iron Will,1994,108
tt0110167,tt0110167,Movie,It Could Happen To You,1994,101
tt0110170,tt0110170,Movie,The Track,1995,116
tt0110171,tt0110171,Movie,I Can't Sleep,1994,110
tt0110177,tt0110177,Movie,Jai Kishen,1994,129
tt0110185,tt0110185,Movie,El jardín del Edén,1994,104
tt0110186,tt0110186,Movie,Jason's Lyric,1994,119
tt0110192,tt0110192,Movie,Over the Rainbow Under the Skirt,1994,100
tt0110197,tt0110197,Movie,Jimmy Hollywood,1994,112
tt0110198,tt0110198,Movie,The Long and Winding Road,1994,104
tt0110200,tt0110200,Movie,Fist of Legend,1994,103
tt0110201,tt0110201,Movie,Hail the Judge,1994,106
tt0110205,tt0110205,Movie,Jonas in the Desert,1994,123
tt0110212,tt0110212,Movie,Judicial Consent,1994,100
tt0110213,tt0110213,Movie,The Jungle Book,1994,111
tt0110216,tt0110216,Movie,Junior,1994,109
tt0110222,tt0110222,Movie,Kabhi Haan Kabhi Naa,1994,158
tt0110223,tt0110223,Movie,Kabloonak,1994,103
tt0110231,tt0110231,Movie,Once Upon a Time... This Morning,1994,140
tt0110240,tt0110240,Movie,Once Upon a Time in Beirut,1995,104
tt0110246,tt0110246,Movie,Kaspar Hauser,1993,139
tt0110247,tt0110247,Movie,Kawao tee Bangpleng,1994,120
tt0110251,tt0110251,Movie,Nobody Loves Me,1994,104
tt0110254,tt0110254,Movie,Khuddar,1994,167
tt0110263,tt0110263,Movie,The Killing Machine,1994,100
tt0110280,tt0110280,Movie,Krantiveer,1994,159
tt0110289,tt0110289,Movie,Kurochka Ryaba,1994,117
tt0110296,tt0110296,Movie,Ladybird Ladybird,1994,101
tt0110298,tt0110298,Movie,Lamarca,1994,130
tt0110299,tt0110299,Movie,Lamerica,1994,116
tt0110308,tt0110308,Movie,The Last Seduction,1994,110
tt0110311,tt0110311,Movie,The Last Tattoo,1994,112
tt0110320,tt0110320,Movie,Lefteris,1993,105
tt0110322,tt0110322,Movie,Legends of the Fall,1994,133
tt0110323,tt0110323,Movie,Leila Sakhina,1995,120
tt0110330,tt0110330,Movie,Les Milles,1995,103
tt0110340,tt0110340,Movie,The Lovers,1994,107
tt0110341,tt0110341,Movie,Liberation,1994,100
tt0110348,tt0110348,Movie,Zivot a neobycejna dobrodruzstvi vojaka Ivana Conkina,1994,106
tt0110356,tt0110356,Movie,Linda Sara,1994,107
tt0110361,tt0110361,Movie,Lisbon Story,1994,100
tt0110363,tt0110363,Movie,Little Big League,1994,119
tt0110364,tt0110364,Movie,Little Giants,1994,107
tt0110367,tt0110367,Movie,Little Women,1994,115
tt0110371,tt0110371,Movie,Living Buddha,1994,108
tt0110373,tt0110373,Movie,Le livre de cristal,1994,110
tt0110374,tt0110374,Movie,Loaded,1994,108
tt0110376,tt0110376,Movie,Loku Duwa,1994,150
tt0110386,tt0110386,Movie,Lost in Africa,1994,100
tt0110391,tt0110391,Movie,Love Affair,1994,108
tt0110392,tt0110392,Movie,Love Is a Gun,1994,105
tt0110395,tt0110395,Movie,Love and a .45,1994,101
tt0110398,tt0110398,Movie,Loving Deadly,1994,100
tt0110399,tt0110399,Movie,A Low Down Dirty Shame,1994,108
tt0110407,tt0110407,Movie,La lumière des étoiles mortes,1994,110
tt0110408,tt0110408,Movie,Lunnye psy,1995,141
tt0110411,tt0110411,Movie,Lust,1994,100
tt0110413,tt0110413,Movie,Léon: The Professional,1994,110
tt0110423,tt0110423,Movie,Macedonian Saga,1993,113
tt0110428,tt0110428,Movie,The Madness of King George,1994,110
tt0110434,tt0110434,Movie,GOLDY 3: MAGIC OF THE GOLDEN BEAR,1994,104
tt0110438,tt0110438,Movie,Main Khiladi Tu Anari,1994,175
tt0110442,tt0110442,Movie,Major League II,1994,105
tt0110445,tt0110445,Movie,Making Waves,1999,105
tt0110449,tt0110449,Movie,Mammo,1994,130
tt0110450,tt0110450,Movie,Two Flags,1994,101
tt0110472,tt0110472,Movie,Mario und der Zauberer,1994,127
tt0110475,tt0110475,Movie,The Mask,1994,101
tt0110476,tt0110476,Movie,Master i Margarita,2006,125
tt0110478,tt0110478,Movie,Maverick,1994,127
tt0110480,tt0110480,Movie,Maya Lin: A Strong Clear Vision,1994,105
tt0110484,tt0110484,Movie,Megint tanú,1995,120
tt0110490,tt0110490,Movie,Men of War,1994,102
tt0110493,tt0110493,Movie,Cop Image,1994,104
tt0110496,tt0110496,Movie,Mesmer,1994,107
tt0110500,tt0110500,Movie,Metal Skin,1994,115
tt0110516,tt0110516,Movie,Milk Money,1994,110
tt0110520,tt0110520,Movie,Carl My Childhood Symphony,1994,125
tt0110521,tt0110521,Movie,Mina Tannenbaum,1994,128
tt0110524,tt0110524,Movie,Getting Any?,1994,108
tt0110527,tt0110527,Movie,Miracle on 34th Street,1994,114
tt0110528,tt0110528,Movie,Miracolo italiano,1994,104
tt0110536,tt0110536,Movie,I mitici - Colpo gobbo a Milano,1994,100
tt0110545,tt0110545,Movie,The Emigrant,1994,129
tt0110546,tt0110546,Movie,Mohra,1994,177
tt0110554,tt0110554,Movie,Mon amie Max,1994,106
tt0110559,tt0110559,Movie,Montana Blues,1995,100
tt0110560,tt0110560,Movie,Montand,1994,135
tt0110564,tt0110564,Movie,Morana,1994,104
tt0110570,tt0110570,Movie,The Monster,1994,112
tt0110584,tt0110584,Movie,Mr. Azaad,1994,123
tt0110588,tt0110588,Movie,Mrs. Parker and the Vicious Circle,1994,125
tt0110590,tt0110590,Movie,Mujeres insumisas,1995,120
tt0110591,tt0110591,Movie,Mukta,1994,154
tt0110598,tt0110598,Movie,Muriel's Wedding,1994,106
tt0110618,tt0110618,Movie,Na krásnom modrom Dunaji,1994,123
tt0110630,tt0110630,Movie,The Friends,1994,113
tt0110631,tt0110631,Movie,Nattevagten,1994,107
tt0110632,tt0110632,Movie,Natural Born Killers,1994,118
tt0110638,tt0110638,Movie,Nell,1994,112
tt0110642,tt0110642,Movie,Neoege narul bonaenda,1994,107
tt0110644,tt0110644,Movie,Nestore l'ultima corsa,1994,105
tt0110646,tt0110646,Movie,Neuf mois,1994,110
tt0110649,tt0110649,Movie,The New Age,1994,112
tt0110657,tt0110657,Movie,The Next Karate Kid,1994,107
tt0110659,tt0110659,Movie,In the Middle of Nowhere,1994,100
tt0110660,tt0110660,Movie,Nian nian you jin ri,1994,100
tt0110671,tt0110671,Movie,Nina Takes a Lover,1994,100
tt0110678,tt0110678,Movie,No Escape,1994,118
tt0110682,tt0110682,Movie,Koo tae song loke,1994,103
tt0110684,tt0110684,Movie,Nobody's Fool,1994,110
tt0110689,tt0110689,Movie,Nostradamus,1994,119
tt0110698,tt0110698,Movie,Nuren hua,1994,105
tt0110699,tt0110699,Movie,Los Náufragos,1994,123
tt0110708,tt0110708,Movie,OcchioPinocchio,1994,125
tt0110712,tt0110712,Movie,Of Love and Shadows,1994,105
tt0110719,tt0110719,Movie,Window to Paris,1993,115
tt0110725,tt0110725,Movie,On Deadly Ground,1994,101
tt0110729,tt0110729,Movie,Once Were Warriors,1994,102
tt0110737,tt0110737,Movie,Only You,1994,109
tt0110739,tt0110739,Movie,Turning Point,1994,118
tt0110744,tt0110744,Movie,L'ours en peluche,1994,105
tt0110748,tt0110748,Movie,Otoko wa tsurai yo: Haikei Kuruma Torajiro sama,1994,101
tt0110765,tt0110765,Movie,Paint Cans,1994,100
tt0110769,tt0110769,Movie,Red Firecracker Green Firecracker,1994,111
tt0110771,tt0110771,Movie,The Paper,1994,112
tt0110775,tt0110775,Movie,Children of the Paradise,1994,104
tt0110780,tt0110780,Movie,The Chess Game,1994,110
tt0110784,tt0110784,Movie,Something Fishy,1994,100
tt0110785,tt0110785,Movie,La pasión turca,1994,112
tt0110788,tt0110788,Movie,Passagem por Lisboa,1994,105
tt0110794,tt0110794,Movie,Patang,1993,100
tt0110796,tt0110796,Movie,The Patriots,1994,138
tt0110801,tt0110801,Movie,I pavoni,1994,100
tt0110805,tt0110805,Movie,Pentathlon,1994,101
tt0110807,tt0110807,Movie,Pepe si Fifi,1994,105
tt0110808,tt0110808,Movie,Perdiamoci di vista,1994,115
tt0110819,tt0110819,Movie,Coming to Terms with the Dead,1994,104
tt0110821,tt0110821,Movie,Pevnost,1994,100
tt0110827,tt0110827,Movie,Phosphor,1994,104
tt0110835,tt0110835,Movie,Pillertrillaren,1994,111
tt0110836,tt0110836,Movie,A Pin for the Butterfly,1994,113
tt0110838,tt0110838,Movie,La piste du télégraphe,1994,116
tt0110839,tt0110839,Movie,Pitra Putra Aur Dharamyuddha,1994,120
tt0110852,tt0110852,Movie,Love on Delivery,1994,100
tt0110867,tt0110867,Movie,Pontiac Moon,1994,108
tt0110872,tt0110872,Movie,Portami via,1994,105
tt0110877,tt0110877,Movie,Il Postino,1994,108
tt0110881,tt0110881,Movie,Paramaatma,1994,152
tt0110882,tt0110882,Movie,Before the Rain,1994,113
tt0110883,tt0110883,Movie,Predskazaniye,1993,119
tt0110887,tt0110887,Movie,Prestazione straordinaria,1994,105
tt0110889,tt0110889,Movie,Priest,1994,105
tt0110891,tt0110891,Movie,Royal Deceit,1994,103
tt0110894,tt0110894,Movie,The Beginning and the End,1993,188
tt0110900,tt0110900,Movie,Low Profile,1993,106
tt0110904,tt0110904,Movie,Candide,1994,102
tt0110907,tt0110907,Movie,Ready to Wear,1994,133
tt0110908,tt0110908,Movie,Psy 2: Ostatnia krew,1994,100
tt0110912,tt0110912,Movie,Pulp Fiction,1994,154
tt0110915,tt0110915,Movie,Punch,1993,100
tt0110917,tt0110917,Movie,A Pure Formality,1994,108
tt0110922,tt0110922,Movie,Le péril jeune,1994,101
tt0110924,tt0110924,Movie,Victory,1994,106
tt0110930,tt0110930,Movie,Dreams of Glory: A Boxer's Story,1991,103
tt0110931,tt0110931,Movie,Quand j'avais 5 ans je m'ai tué,1994,100
tt0110932,tt0110932,Movie,Quiz Show,1994,133
tt0110939,tt0110939,Movie,Radioland Murders,1994,108
tt0110942,tt0110942,Movie,Raja Babu,1994,161
tt0110943,tt0110943,Movie,Rampo,1994,100
tt0110944,tt0110944,Movie,Rapa Nui,1994,107
tt0110961,tt0110961,Movie,The Queen of the Night,1994,117
tt0110962,tt0110962,Movie,Reina y Rey,1994,100
tt0110963,tt0110963,Movie,Queen Margot,1994,159
tt0110971,tt0110971,Movie,Renaissance Man,1994,128
tt0110983,tt0110983,Movie,Revenge of the Red Baron,1994,100
tt0110997,tt0110997,Movie,The River Wild,1994,111
tt0111000,tt0111000,Movie,Road to Saddle River,1994,110
tt0111001,tt0111001,Movie,The Road to Wellville,1994,118
tt0111003,tt0111003,Movie,The Puppet Masters,1994,109
tt0111009,tt0111009,Movie,Rockwell,1994,105
tt0111019,tt0111019,Movie,Wild Reeds,1994,110
tt0111040,tt0111040,Movie,Russkaya simfoniya,1994,108
tt0111052,tt0111052,Movie,Sae sang bakuro,1994,100
tt0111055,tt0111055,Movie,The Silences of the Palace,1994,127
tt0111064,tt0111064,Movie,The Sandman,1993,104
tt0111067,tt0111067,Movie,Sangdil Sanam,1994,156
tt0111068,tt0111068,Movie,Sangharsh,1999,127
tt0111069,tt0111069,Movie,Wherever You Are,1993,100
tt0111072,tt0111072,Movie,Sara,1993,102
tt0111073,tt0111073,Movie,Sarahsarà,1994,114
tt0111074,tt0111074,Movie,The Stolen Joy,1994,120
tt0111093,tt0111093,Movie,Scorned,1993,100
tt0111094,tt0111094,Movie,The Scout,1994,101
tt0111101,tt0111101,Movie,Seaview Knights,1994,100
tt0111102,tt0111102,Movie,Second Best,1994,105
tt0111110,tt0111110,Movie,Le secret de Jérôme,1994,100
tt0111112,tt0111112,Movie,The Secret of Roan Inish,1994,103
tt0111116,tt0111116,Movie,Seilama,1993,105
tt0111122,tt0111122,Movie,Sensation,1994,102
tt0111125,tt0111125,Movie,Separate Lives,1995,102
tt0111129,tt0111129,Movie,La serva amorosa,1996,166
tt0111130,tt0111130,Movie,Georgia Alone,1994,236
tt0111136,tt0111136,Movie,Sexo oral,1994,114
tt0111140,tt0111140,Movie,Sh'Chur,1994,100
tt0111143,tt0111143,Movie,The Shadow,1994,108
tt0111161,tt0111161,Movie,The Shawshank Redemption,1994,142
tt0111170,tt0111170,Movie,47 Ronin,1994,132
tt0111173,tt0111173,Movie,Shopping,1994,105
tt0111180,tt0111180,Movie,Midnight Dancers,1994,100
tt0111181,tt0111181,Movie,Sicario,1994,107
tt0111183,tt0111183,Movie,The Invincibles,1994,130
tt0111186,tt0111186,Movie,El silencio de Neto,1994,106
tt0111187,tt0111187,Movie,Silent Fall,1994,101
tt0111194,tt0111194,Movie,A Simple Twist of Fate,1994,106
tt0111196,tt0111196,Movie,Without Compassion,1994,120
tt0111199,tt0111199,Movie,Sioux City,1994,102
tt0111216,tt0111216,Movie,Slaughter of the Innocents,1993,104
tt0111217,tt0111217,Movie,Somnul insulei,1994,102
tt0111221,tt0111221,Movie,Smierc jak kromka chleba,1994,116
tt0111230,tt0111230,Movie,Il sogno della farfalla,1994,111
tt0111233,tt0111233,Movie,Solitaire for 2,1994,106
tt0111236,tt0111236,Movie,A Shadow You Soon Will Be,1994,105
tt0111237,tt0111237,Movie,Somebody to Love,1994,102
tt0111240,tt0111240,Movie,Sommarmord,1994,105
tt0111252,tt0111252,Movie,Spanking the Monkey,1994,100
tt0111254,tt0111254,Movie,Save and Protect,1989,167
tt0111255,tt0111255,Movie,The Specialist,1994,110
tt0111257,tt0111257,Movie,Speed,1994,116
